Timestamp,Data19:18滿電
2025-09-05T19:34:58.554Z,511
2025-09-05T19:35:08.549Z,509
2025-09-05T19:35:18.539Z,510
2025-09-05T19:35:28.531Z,509
2025-09-05T19:35:38.521Z,508
2025-09-05T19:35:48.531Z,508
2025-09-05T19:35:58.503Z,511
2025-09-05T19:36:08.493Z,511
2025-09-05T19:36:18.484Z,508
2025-09-05T19:36:28.475Z,509
2025-09-05T19:36:38.469Z,509
2025-09-05T19:36:48.458Z,512
2025-09-05T19:36:58.452Z,513
2025-09-05T19:37:08.500Z,510
2025-09-05T19:37:18.435Z,511
2025-09-05T19:37:28.425Z,508
2025-09-05T19:37:38.416Z,511
2025-09-05T19:37:48.407Z,507
2025-09-05T19:37:58.398Z,508
2025-09-05T19:38:08.389Z,512
2025-09-05T19:38:18.379Z,511
2025-09-05T19:38:28.371Z,509
2025-09-05T19:38:38.360Z,511
2025-09-05T19:38:48.358Z,509
2025-09-05T19:38:58.353Z,512
2025-09-05T19:39:08.338Z,508
2025-09-05T19:39:18.328Z,509
2025-09-05T19:39:28.339Z,510
2025-09-05T19:39:38.315Z,513
2025-09-05T19:39:48.300Z,509
2025-09-05T19:39:58.291Z,511
2025-09-05T19:40:08.282Z,508
2025-09-05T19:40:18.273Z,512
2025-09-05T19:40:28.264Z,512
2025-09-05T19:40:38.259Z,508
2025-09-05T19:40:48.249Z,508
2025-09-05T19:40:58.254Z,510
2025-09-05T19:41:08.231Z,506
2025-09-05T19:41:18.224Z,513
2025-09-05T19:41:28.212Z,511
2025-09-05T19:41:38.210Z,512
2025-09-05T19:41:48.194Z,511
2025-09-05T19:41:58.202Z,512
2025-09-05T19:42:08.176Z,510
2025-09-05T19:42:18.167Z,511
2025-09-05T19:42:28.161Z,509
2025-09-05T19:42:38.155Z,508
2025-09-05T19:42:48.143Z,513
2025-09-05T19:42:58.134Z,510
2025-09-05T19:43:08.125Z,507
2025-09-05T19:43:18.118Z,508
2025-09-05T19:43:28.107Z,511
2025-09-05T19:43:38.207Z,510
2025-09-05T19:43:48.092Z,513
2025-09-05T19:43:58.079Z,509
2025-09-05T19:44:08.078Z,513
2025-09-05T19:44:18.062Z,508
2025-09-05T19:44:28.060Z,505
2025-09-05T19:44:38.047Z,514
2025-09-05T19:44:48.065Z,512
2025-09-05T19:44:58.033Z,510
2025-09-05T19:45:08.025Z,510
2025-09-05T19:45:18.015Z,507
2025-09-05T19:45:28.001Z,510
2025-09-05T19:45:37.992Z,509
2025-09-05T19:45:47.997Z,505
2025-09-05T19:45:57.979Z,510
2025-09-05T19:46:07.964Z,506
2025-09-05T19:46:17.959Z,508
2025-09-05T19:46:27.952Z,510
2025-09-05T19:46:38.016Z,508
2025-09-05T19:46:47.931Z,509
2025-09-05T19:46:57.929Z,508
2025-09-05T19:47:07.913Z,509
2025-09-05T19:47:17.905Z,509
2025-09-05T19:47:27.903Z,508
2025-09-05T19:47:37.886Z,510
2025-09-05T19:47:47.877Z,508
2025-09-05T19:47:57.867Z,511
2025-09-05T19:48:07.892Z,508
2025-09-05T19:48:17.853Z,510
2025-09-05T19:48:27.845Z,511
2025-09-05T19:48:37.919Z,510
2025-09-05T19:48:47.826Z,510
2025-09-05T19:48:57.817Z,511
2025-09-05T19:49:07.807Z,509
2025-09-05T19:49:17.806Z,508
2025-09-05T19:49:27.789Z,509
2025-09-05T19:49:37.801Z,508
2025-09-05T19:49:47.770Z,509
2025-09-05T19:49:57.761Z,507
2025-09-05T19:50:07.752Z,510
